class,parent,classLabel,parentLabel,classDefinition,parentDefinition,classComment,parentComment
http://purl.obolibrary.org/obo/CHEBI_15377,http://purl.obolibrary.org/obo/CHEBI_52625,water,inorganic hydroxy compound,,,,
http://purl.obolibrary.org/obo/CHEBI_33693,http://purl.obolibrary.org/obo/CHEBI_36902,oxygen hydride,chalcogen hydride,,,,
http://purl.obolibrary.org/obo/CHEBI_37176,http://purl.obolibrary.org/obo/CHEBI_33692,mononuclear parent hydride,hydrides,,Hydrides are chemical compounds of hydrogen with other chemical elements.,,
http://purl.obolibrary.org/obo/CHEBI_52625,http://purl.obolibrary.org/obo/CHEBI_24651,inorganic hydroxy compound,hydroxides,,Hydroxides are chemical compounds containing a hydroxy group or salts containing hydroxide (OH(-)).,,
http://purl.obolibrary.org/obo/CHEBI_52625,http://purl.obolibrary.org/obo/CHEBI_24835,inorganic hydroxy compound,inorganic molecular entity,,A molecular entity that contains no carbon.,,
http://purl.obolibrary.org/obo/CHEBI_15378,http://purl.obolibrary.org/obo/CHEBI_25414,hydron,monoatomic monocation,,,,
http://purl.obolibrary.org/obo/CHEBI_15378,http://purl.obolibrary.org/obo/CHEBI_33251,hydron,monoatomic hydrogen,,,,
http://purl.obolibrary.org/obo/CHEBI_15378,http://purl.obolibrary.org/obo/CHEBI_33252,hydron,atomic nucleus,,,,
http://purl.obolibrary.org/obo/CHEBI_15378,http://purl.obolibrary.org/obo/CHEBI_60242,hydron,monovalent inorganic cation,,"An atom or small molecule with a positive charge that does not contain carbon in covalent linkage, with a valency of one.",,
http://purl.obolibrary.org/obo/CHEBI_25414,http://purl.obolibrary.org/obo/CHEBI_23906,monoatomic monocation,monoatomic cation,,,,
http://purl.obolibrary.org/obo/CHEBI_33251,http://purl.obolibrary.org/obo/CHEBI_33260,monoatomic hydrogen,elemental hydrogen,,,,
http://purl.obolibrary.org/obo/CHEBI_33251,http://purl.obolibrary.org/obo/CHEBI_33238,monoatomic hydrogen,monoatomic entity,,,,
http://purl.obolibrary.org/obo/CHEBI_33252,http://purl.obolibrary.org/obo/CHEBI_36347,atomic nucleus,nuclear particle,,,,
http://purl.obolibrary.org/obo/CHEBI_60242,http://purl.obolibrary.org/obo/CHEBI_36915,monovalent inorganic cation,inorganic cation,"An atom or small molecule with a positive charge that does not contain carbon in covalent linkage, with a valency of one.",,,
http://purl.obolibrary.org/obo/CHEBI_15379,http://purl.obolibrary.org/obo/CHEBI_138675,dioxygen,gas molecular entity,,Any main group molecular entity that is gaseous at standard temperature and pressure (STP; 0degreeC and 100 kPa).,,
http://purl.obolibrary.org/obo/CHEBI_15379,http://purl.obolibrary.org/obo/CHEBI_25362,dioxygen,elemental molecule,,A molecule all atoms of which have the same atomic number.,,
http://purl.obolibrary.org/obo/CHEBI_15379,http://purl.obolibrary.org/obo/CHEBI_33263,dioxygen,diatomic oxygen,,,,
http://purl.obolibrary.org/obo/CHEBI_25362,http://purl.obolibrary.org/obo/CHEBI_25367,elemental molecule,molecule,A molecule all atoms of which have the same atomic number.,Any polyatomic entity that is an electrically neutral entity consisting of more than one atom.,,
http://purl.obolibrary.org/obo/CHEBI_25362,http://purl.obolibrary.org/obo/CHEBI_33259,elemental molecule,elemental molecular entity,A molecule all atoms of which have the same atomic number.,A molecular entity all atoms of which have the same atomic number.,,
http://purl.obolibrary.org/obo/CHEBI_33263,http://purl.obolibrary.org/obo/CHEBI_33262,diatomic oxygen,elemental oxygen,,,,
http://purl.obolibrary.org/obo/CHEBI_15422,http://purl.obolibrary.org/obo/CHEBI_37045,ATP,purine ribonucleoside 5'-triphosphate,,,,
http://purl.obolibrary.org/obo/CHEBI_15422,http://purl.obolibrary.org/obo/CHEBI_37096,ATP,adenosine 5'-phosphate,,,,
http://purl.obolibrary.org/obo/CHEBI_37045,http://purl.obolibrary.org/obo/CHEBI_26398,purine ribonucleoside 5'-triphosphate,purine ribonucleoside triphosphate,,,,
http://purl.obolibrary.org/obo/CHEBI_37045,http://purl.obolibrary.org/obo/CHEBI_26400,purine ribonucleoside 5'-triphosphate,purine ribonucleotide,,,,
http://purl.obolibrary.org/obo/CHEBI_37045,http://purl.obolibrary.org/obo/CHEBI_37076,purine ribonucleoside 5'-triphosphate,ribonucleoside 5'-triphosphate,,,,
http://purl.obolibrary.org/obo/CHEBI_37096,http://purl.obolibrary.org/obo/CHEBI_22256,adenosine 5'-phosphate,adenosine phosphate,,,,
http://purl.obolibrary.org/obo/CHEBI_155827,http://purl.obolibrary.org/obo/CHEBI_49475,argon-39 atom,argon atom,,,,
http://purl.obolibrary.org/obo/CHEBI_49475,http://purl.obolibrary.org/obo/CHEBI_33560,argon atom,p-block element atom,,Any main group element atom belonging to the p-block of the periodic table.,,
http://purl.obolibrary.org/obo/CHEBI_49475,http://purl.obolibrary.org/obo/CHEBI_33309,argon atom,noble gas atom,,,,
http://purl.obolibrary.org/obo/CHEBI_155903,http://purl.obolibrary.org/obo/CHEBI_155908,copper(II) phthalocyanine,copper tetrapyrrole,,,,
http://purl.obolibrary.org/obo/CHEBI_155903,http://purl.obolibrary.org/obo/CHEBI_51585,copper(II) phthalocyanine,metallophthalocyanine,,,,
http://purl.obolibrary.org/obo/CHEBI_155908,http://purl.obolibrary.org/obo/CHEBI_33909,copper tetrapyrrole,metallotetrapyrrole,,,,
http://purl.obolibrary.org/obo/CHEBI_155908,http://purl.obolibrary.org/obo/CHEBI_37403,copper tetrapyrrole,copper coordination entity,,,,
http://purl.obolibrary.org/obo/CHEBI_51585,http://purl.obolibrary.org/obo/CHEBI_51584,metallophthalocyanine,metallophthalocyanines,,,,
http://purl.obolibrary.org/obo/CHEBI_33909,http://purl.obolibrary.org/obo/CHEBI_36309,metallotetrapyrrole,cyclic tetrapyrrole,,,,
http://purl.obolibrary.org/obo/CHEBI_37403,http://purl.obolibrary.org/obo/CHEBI_23377,copper coordination entity,copper molecular entity,,,,
http://purl.obolibrary.org/obo/CHEBI_37403,http://purl.obolibrary.org/obo/CHEBI_33861,copper coordination entity,transition element coordination entity,,,,
http://purl.obolibrary.org/obo/CHEBI_15611,http://purl.obolibrary.org/obo/CHEBI_21760,sarcosine,N-methyl-amino acid,,,,
http://purl.obolibrary.org/obo/CHEBI_15611,http://purl.obolibrary.org/obo/CHEBI_21766,sarcosine,N-methylglycines,,,,
http://purl.obolibrary.org/obo/CHEBI_21760,http://purl.obolibrary.org/obo/CHEBI_83821,N-methyl-amino acid,amino acid derivative,,,,
http://purl.obolibrary.org/obo/CHEBI_21766,http://purl.obolibrary.org/obo/CHEBI_66933,N-methylglycines,N-alkylglycine,,,,
http://purl.obolibrary.org/obo/CHEBI_15734,http://purl.obolibrary.org/obo/CHEBI_30879,primary alcohol,alcohol,,,,
http://purl.obolibrary.org/obo/CHEBI_30879,http://purl.obolibrary.org/obo/CHEBI_33822,alcohol,organic hydroxy compound,,,,
http://purl.obolibrary.org/obo/CHEBI_15996,http://purl.obolibrary.org/obo/CHEBI_37045,GTP,purine ribonucleoside 5'-triphosphate,,,,
http://purl.obolibrary.org/obo/CHEBI_15996,http://purl.obolibrary.org/obo/CHEBI_37121,GTP,guanosine 5'-phosphate,,,,
http://purl.obolibrary.org/obo/CHEBI_37121,http://purl.obolibrary.org/obo/CHEBI_24455,guanosine 5'-phosphate,guanosine phosphate,,,,
http://purl.obolibrary.org/obo/CHEBI_16042,http://purl.obolibrary.org/obo/CHEBI_33429,halide anion,monoatomic monoanion,,,,
http://purl.obolibrary.org/obo/CHEBI_16042,http://purl.obolibrary.org/obo/CHEBI_79389,halide anion,monovalent inorganic anion,,,,
http://purl.obolibrary.org/obo/CHEBI_33429,http://purl.obolibrary.org/obo/CHEBI_23905,monoatomic monoanion,monoatomic anion,,,,
http://purl.obolibrary.org/obo/CHEBI_33429,http://purl.obolibrary.org/obo/CHEBI_36830,monoatomic monoanion,monoanion,,,,
http://purl.obolibrary.org/obo/CHEBI_79389,http://purl.obolibrary.org/obo/CHEBI_24834,monovalent inorganic anion,inorganic anion,,,,
http://purl.obolibrary.org/obo/CHEBI_16134,http://purl.obolibrary.org/obo/CHEBI_138675,ammonia,gas molecular entity,An azane that consists of a single nitrogen atom covelently bonded to three hydrogen atoms.,Any main group molecular entity that is gaseous at standard temperature and pressure (STP; 0degreeC and 100 kPa).,,
http://purl.obolibrary.org/obo/CHEBI_16134,http://purl.obolibrary.org/obo/CHEBI_37176,ammonia,mononuclear parent hydride,An azane that consists of a single nitrogen atom covelently bonded to three hydrogen atoms.,,,
http://purl.obolibrary.org/obo/CHEBI_16134,http://purl.obolibrary.org/obo/CHEBI_35107,ammonia,azane,An azane that consists of a single nitrogen atom covelently bonded to three hydrogen atoms.,Saturated acyclic nitrogen hydrides having the general formula NnHn+2.,,
http://purl.obolibrary.org/obo/CHEBI_35107,http://purl.obolibrary.org/obo/CHEBI_35106,azane,nitrogen hydride,Saturated acyclic nitrogen hydrides having the general formula NnHn+2.,,,
http://purl.obolibrary.org/obo/CHEBI_16136,http://purl.obolibrary.org/obo/CHEBI_138675,hydrogen sulfide,gas molecular entity,,Any main group molecular entity that is gaseous at standard temperature and pressure (STP; 0degreeC and 100 kPa).,,
http://purl.obolibrary.org/obo/CHEBI_16136,http://purl.obolibrary.org/obo/CHEBI_37176,hydrogen sulfide,mononuclear parent hydride,,,,
http://purl.obolibrary.org/obo/CHEBI_16136,http://purl.obolibrary.org/obo/CHEBI_33405,hydrogen sulfide,hydracid,,,,
http://purl.obolibrary.org/obo/CHEBI_16136,http://purl.obolibrary.org/obo/CHEBI_33535,hydrogen sulfide,sulfur hydride,,,,
http://purl.obolibrary.org/obo/CHEBI_33405,http://purl.obolibrary.org/obo/CHEBI_33608,hydracid,hydrogen molecular entity,,,,
http://purl.obolibrary.org/obo/CHEBI_33535,http://purl.obolibrary.org/obo/CHEBI_26835,sulfur hydride,sulfur molecular entity,,,,
http://purl.obolibrary.org/obo/CHEBI_33535,http://purl.obolibrary.org/obo/CHEBI_36902,sulfur hydride,chalcogen hydride,,,,
http://purl.obolibrary.org/obo/CHEBI_16183,http://purl.obolibrary.org/obo/CHEBI_138675,methane,gas molecular entity,,Any main group molecular entity that is gaseous at standard temperature and pressure (STP; 0degreeC and 100 kPa).,,
http://purl.obolibrary.org/obo/CHEBI_16183,http://purl.obolibrary.org/obo/CHEBI_37176,methane,mononuclear parent hydride,,,,
http://purl.obolibrary.org/obo/CHEBI_16183,http://purl.obolibrary.org/obo/CHEBI_18310,methane,alkane,,,,
http://purl.obolibrary.org/obo/CHEBI_16183,http://purl.obolibrary.org/obo/CHEBI_64708,methane,one-carbon compound,,,,
http://purl.obolibrary.org/obo/CHEBI_18310,http://purl.obolibrary.org/obo/CHEBI_24632,alkane,hydrocarbon,,,,
http://purl.obolibrary.org/obo/CHEBI_18310,http://purl.obolibrary.org/obo/CHEBI_33653,alkane,aliphatic compound,,,,
http://purl.obolibrary.org/obo/CHEBI_64708,http://purl.obolibrary.org/obo/CHEBI_50860,one-carbon compound,organic molecular entity,,Any molecular entity that contains carbon.,,
http://purl.obolibrary.org/obo/CHEBI_16189,http://purl.obolibrary.org/obo/CHEBI_33482,sulfate,sulfur oxoanion,A sulfur oxoanion obtained by deprotonation of both OH groups of sulfuric acid.,,,
http://purl.obolibrary.org/obo/CHEBI_16189,http://purl.obolibrary.org/obo/CHEBI_48154,sulfate,sulfur oxide,A sulfur oxoanion obtained by deprotonation of both OH groups of sulfuric acid.,,,
