class,parent,classLabel,parentLabel,classDefinition,parentDefinition,classComment,parentComment
https://w3id.org/inbio#mutualistic_interaction,https://w3id.org/inbio#_000033,mutualistic interaction,symbiosis,"A mutualistic interaction is a type of symbiosis where two or more species interact in a way that is beneficial to all involved parties. In the context of invasion biology, mutualistic interactions can influence the success and impact of invasive species by providing them with advantages such as increased resources, protection, or dispersal opportunities.","state of close, permanent, or obligatory contact between 2 species, usually of a mutually beneficial nature.",,
https://w3id.org/inbio#species_coexistence,http://cerrado.linkeddata.es/ecology/ccon#ComunityDynamics,species coexistence,community dynamics,"Species coexistence in invasion biology examines how different species live together in the same habitat, focusing on the mechanisms that enable competing species to coexist and how these mechanisms are disrupted by invasive species.",,,The community dynamics is the study of changes over time of the structure of biological communities.
https://w3id.org/inbio#invasion_pattern,https://w3id.org/inbio#_000064,invasion pattern,invasion,"Invasion pattern refers to the specific sequence or manner in which an invasive species spreads and establishes itself in a new environment. It encompasses the stages of introduction, establishment, and spread, and is influenced by various ecological, biological, and environmental factors.","The process of transportation, establishment and spread of organisms outside of their native range.",,
https://w3id.org/inbio#insight_into_dispersal_mechanisms,http://purl.obolibrary.org/obo/GO_0008150,insight into dispersal mechanisms,biological process,"Insight into dispersal mechanisms in invasion biology involves understanding the various ways invasive species spread across landscapes, including natural dispersal processes like wind and water, and anthropogenic factors such as global trade.","Any process specifically pertinent to the functioning of integrated living units: cells, tissues, organs, and organisms. A process is a collection of molecular events with a defined beginning and end.",,
https://w3id.org/inbio#_000042,http://purl.obolibrary.org/obo/NCIT_C20181,estimate,conceptual entity,,,,
https://w3id.org/inbio#_000022,https://w3id.org/inbio#_000091,generalist,enemy,A species that can survive and reproduce in a wide range of environmental conditions using a wide variety of resouces to do so.,"An organism that is a predator, consumer, parasite, parasitoid or pathogen of another organism.",,
http://cerrado.linkeddata.es/ecology/ccon#ComunityDynamics,https://w3id.org/inbio#_000025,community dynamics,process,,"A process is an entity that exists in time by occurring or happening, has temporal parts and always involves and depends on some entity during the time it occurs.",The community dynamics is the study of changes over time of the structure of biological communities.,
http://cerrado.linkeddata.es/ecology/ccon#ComunityDynamics,https://w3id.org/inbio#_000025,community dynamics,process,,"An occurrent [span:Occurrent] that exists in time by occurring or happening, has temporal parts and always involves and depends on some entity.",The community dynamics is the study of changes over time of the structure of biological communities.,
https://w3id.org/inbio#_000046,http://purl.obolibrary.org/obo/PCO_0000000,community,collection of organisms,"A community of at least two different species, living in a particular area. Must have at least two populations of different species as members.","A material entity that consists of two or more organisms, viruses, or viroids.",,
https://w3id.org/inbio#_000046,http://purl.obolibrary.org/obo/PCO_0000000,community,collection of organisms,"A community of at least two different species, living in a particular area. Must have at least two populations of different species as members.","A material entity that consists of two or more organisms, viruses, or viroids.",,
https://w3id.org/inbio#_000064,https://w3id.org/inbio#_000025,invasion,process,"The process of transportation, establishment and spread of organisms outside of their native range.","A process is an entity that exists in time by occurring or happening, has temporal parts and always involves and depends on some entity during the time it occurs.",,
https://w3id.org/inbio#_000064,https://w3id.org/inbio#_000025,invasion,process,"The process of transportation, establishment and spread of organisms outside of their native range.","An occurrent [span:Occurrent] that exists in time by occurring or happening, has temporal parts and always involves and depends on some entity.",,
https://w3id.org/inbio#fire_frequency,http://purl.obolibrary.org/obo/ENVO_01000203,fire frequency,environmental condition,"Fire frequency refers to the rate at which fires occur in a given area over a specified period of time. In the context of invasion biology, it is an important factor influencing the dynamics of ecosystems, particularly in how it affects the establishment and spread of invasive species.",An environmental condition is a range of a determinate quality or combination of qualities that are present in an environmental system.,,"An abiotic environmental factor that influences the functioning of living organisms (Begon et al., 2006)."
http://purl.obolibrary.org/obo/ENVO_01000203,https://w3id.org/inbio#_000059,environmental condition,trait,An environmental condition is a range of a determinate quality or combination of qualities that are present in an environmental system.,"The distinguishing qualities or prominent aspect of a person, object, action, process, or substance.","An abiotic environmental factor that influences the functioning of living organisms (Begon et al., 2006).",
https://w3id.org/inbio#species_survival,https://w3id.org/inbio#_000044,species survival,ecological measure,Species survival in invasion biology refers to the capability of native or invasive species to maintain populations under environmental pressures and competitive interactions.,"metric for qualifying ecologically relevant characteristics, e.g. biodiversity or body length",,
